VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
JTMAB3FVXM,Clark,Vancouver,WA,98664,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,49,148328211,POINT (-122.577964 45.62094),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041205
1N4AZ1CP5K,Snohomish,Everett,WA,98203,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,38,475774841,POINT (-122.227707 47.943014),PUGET SOUND ENERGY INC,53061041201
5YJSA1E25F,Thurston,Olympia,WA,98506,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,22,129126371,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067012100
5YJYGDEEXM,King,Woodinville,WA,98072,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,136897575,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326
7FCEHDB7XN,Kitsap,Bremerton,WA,98312,2022,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,207719865,POINT (-122.66122 47.56573),PUGET SOUND ENERGY INC,53035092101
JHMZC5F37L,King,Bothell,WA,98011,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,1,110069550,POINT (-122.197147 47.757791),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001
5YJSA1E24L,Island,Oak Harbor,WA,98277,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,10,175579981,POINT (-122.63841 48.310313),PUGET SOUND ENERGY INC,53029970300
1G1RB6E47F,Grant,Mattawa,WA,99349,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,13,132502989,POINT (-119.9 46.73777),PUD NO 2 OF GRANT COUNTY,53025011406
WA1E2AFY8M,King,Seattle,WA,98136,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,34,144791223,POINT (-122.388955 47.537382),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011500
WA1E2AFY0L,Pierce,Tacoma,WA,98407,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,27,102963388,POINT (-122.51766 47.27779),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500
KNDJX3AEXJ,King,Kenmore,WA,98028,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,46,294597187,POINT (-122.246193 47.755504),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101
5YJ3E1EC9L,King,Redmond,WA,98053,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,45,104858799,POINT (-122.024951 47.670286),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328
5YJ3E1EA9N,King,Sammamish,WA,98074,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,185652946,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
5YJ3E1EA9J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,153944234,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
1G1FZ6S01K,Skagit,Mount Vernon,WA,98274,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,10,115555030,POINT (-122.250701 48.368138),PUGET SOUND ENERGY INC,53057952403
5YJ3E1EB4N,Pierce,Puyallup,WA,98374,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,213437304,POINT (-122.28449 47.146),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073129
WAUEJBFWXN,Clark,Brush Prairie,WA,98606,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,186758946,POINT (-122.469864 45.732426),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040715
1G1FX6S05H,King,Woodinville,WA,98072,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45,292217726,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307
1N4AZ1CP1K,Snohomish,Lynnwood,WA,98036,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,32,7958149,POINT (-122.281856 47.811678),PUGET SOUND ENERGY INC,53061051500
5YJYGDEE2M,Pierce,Tacoma,WA,98404,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,207800981,POINT (-122.41249 47.21584),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940006
KNDC4DLC2N,Thurston,Yelm,WA,98597,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,211088790,POINT (-122.558621 46.888349),PUGET SOUND ENERGY INC,53067012531
KNDCC3LD1N,Spokane,Spokane,WA,99208,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,7,192273819,POINT (-117.440012 47.753036),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010508
2C4RC1N75K,King,Seattle,WA,98112,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,43,166609320,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
5YJ3E1EA8J,King,Seattle,WA,98118,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,37,4477637,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
5YJYGDEE2M,King,Kirkland,WA,98034,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,150117103,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203
1N4BZ1BV2N,King,Seattle,WA,98115,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,180500351,POINT (-122.297534 47.685291),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000
5YJ3E1EB9L,Snohomish,Snohomish,WA,98296,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1,120269642,POINT (-122.10812 47.838517),PUGET SOUND ENERGY INC,53061052108
5YJ3E1EB3M,King,Mercer Island,WA,98040,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,167257779,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
LPSED3KAXN,King,Seattle,WA,98118,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,214938384,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011101
1N4AZ0CP1F,Whatcom,Bellingham,WA,98225,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,179207864,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
5YJ3E1EA9K,Snohomish,Lynnwood,WA,98087,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,21,475213385,POINT (-122.266367 47.863478),PUGET SOUND ENERGY INC,53061041816
7SAYGDEE6N,Clark,Ridgefield,WA,98642,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,202933174,POINT (-122.692143 45.797008),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303
5YJSA1E52N,King,Seattle,WA,98121,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,196268474,POINT (-122.34619 47.615293),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302
1G1RD6S54G,Kitsap,Bainbridge Island,WA,98110,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,23,160506951,POINT (-122.534497 47.643688),PUGET SOUND ENERGY INC,53035090901
5YJYGDEE8L,Spokane,Spokane,WA,99218,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,7,132243212,POINT (-117.4077 47.74527),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010506
5YJYGDEE0M,King,Renton,WA,98058,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,167125570,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031906
JN1AZ0CP0B,Yakima,Yakima,WA,98901,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,15,154616262,POINT (-120.441155 46.626077),PACIFICORP,53077001602
1N4AZ1CP9K,Snohomish,Mountlake Terrace,WA,98043,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,32,190299693,POINT (-122.306552 47.792041),PUGET SOUND ENERGY INC,53061051000
1G1FX6S01H,Clark,Vancouver,WA,98682,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,18,186026193,POINT (-122.508465 45.670446),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
JTDKARFP0J,King,Seattle,WA,98116,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,34,119310474,POINT (-122.394511 47.574001),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600
WA1VABGE4K,Mason,Shelton,WA,98584,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,35,196076044,POINT (-123.10565 47.21248),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960700
1N4AZ0CP8D,Benton,Kennewick,WA,99337,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,8,247788943,POINT (-119.102002 46.147282),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011402
5YJXCBE24J,King,Clyde Hill,WA,98004,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,48,203511647,POINT (-122.203169 47.619011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
5YJSA1E21H,Snohomish,Edmonds,WA,98020,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,32,350351256,POINT (-122.370709 47.801416),PUGET SOUND ENERGY INC,53061050502
5YJSA1E66M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,172604113,POINT (-122.201515 47.843376),PUGET SOUND ENERGY INC,53061052114
5YJ3E1EB8L,King,Ravensdale,WA,98051,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,5,4942934,POINT (-121.98233 47.35298),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
KNDCC3LD9L,King,Seattle,WA,98103,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,36,128462288,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002800
YV4ED3GB6N,Yakima,Zillah,WA,98953,2022,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,205745963,POINT (-120.26186 46.40186),PACIFICORP,53077002201
1FADP5CU2E,King,Seattle,WA,98144,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,37,221886297,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
5YJYGDEE1M,King,Seattle,WA,98117,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,138676772,POINT (-122.379354 47.687571),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
2C4RC1N78L,Pacific,Ocean Park,WA,98640,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,19,132636101,POINT (-124.0495 46.49147),BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950701
5YJ3E1EB8M,King,Kent,WA,98030,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,168696230,POINT (-122.19564 47.37271),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029508
1G1RA6E41E,Snohomish,Marysville,WA,98271,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,38,171517986,POINT (-122.19388 48.15353),PUGET SOUND ENERGY INC,53061052803
5YJSA1E2XF,Klickitat,Husum,WA,98672,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,14,4134217,POINT (-121.48704 45.72776),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950302
1G1FX6S0XN,King,Redmond,WA,98053,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,209684849,POINT (-122.024951 47.670286),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
W1N0G5DB0L,King,Mercer Island,WA,98040,2020,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,41,114792856,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
5YJSA1E29H,Snohomish,Edmonds,WA,98020,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,21,349511200,POINT (-122.370709 47.801416),PUGET SOUND ENERGY INC,53061050300
5YJ3E1EB0N,Whatcom,Ferndale,WA,98248,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,203184579,POINT (-122.615152 48.863295),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
1G1FZ6S01K,Snohomish,Monroe,WA,98272,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,39,6172694,POINT (-121.92791 47.853585),PUGET SOUND ENERGY INC,53061052206
WP0AB2Y12L,King,Seattle,WA,98121,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203,0,36,132502520,POINT (-122.34619 47.615293),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008004
5YJ3E1EA7J,King,Bellevue,WA,98008,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,48,112858511,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300
JTDKN3DPXE,King,Kirkland,WA,98034,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,45,276570101,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904
7SAYGDEE3N,Douglas,East Wenatchee,WA,98802,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,12,213431564,POINT (-120.241485 47.454995),PUD NO 1 OF DOUGLAS COUNTY,53017950200
1G1FZ6S0XK,Mason,Hoodsport,WA,98548,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,35,4966979,POINT (-123.191985 47.438977),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960100
5YJYGDEE6L,Clark,Vancouver,WA,98685,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,18,124385138,POINT (-122.686329 45.713105),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904
5YJ3E1EA1M,Skagit,Mount Vernon,WA,98273,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,153873184,POINT (-122.33891 48.41644),PUGET SOUND ENERGY INC,53057952200
5YJ3E1EB0N,Clark,Vancouver,WA,98685,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,220742007,POINT (-122.686329 45.713105),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909
7SAYGAEE9N,King,Seattle,WA,98119,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,208797529,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
5YJXCBE24H,King,Bellevue,WA,98005,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,48,348826950,POINT (-122.168422 47.614824),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
7SAYGDEEXN,Clark,Vancouver,WA,98682,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,186220191,POINT (-122.508465 45.670446),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335
1G1RB6S56H,Island,Oak Harbor,WA,98277,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,10,349830176,POINT (-122.63841 48.310313),PUGET SOUND ENERGY INC,53029970100
5YJ3E1EBXL,Pierce,Edgewood,WA,98371,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,31,111721781,POINT (-122.320103 47.197193),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940009
JTDKARFP9H,Pierce,Tacoma,WA,98406,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,27,187613646,POINT (-122.502574 47.262788),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800
5YJXCBE40L,King,Kirkland,WA,98033,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,45,6277246,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
5YJ3E1EB4M,King,Sammamish,WA,98075,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,138589580,POINT (-122.028168 47.586173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217
WP1AE2A24G,King,Seattle,WA,98199,2016,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,36,140082862,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005801
5YJ3E1EB2J,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,475758804,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJXCBE20G,King,Mercer Island,WA,98040,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,41,9451613,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024400
5YJYGDEE2M,Whatcom,Bellingham,WA,98229,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,132508022,POINT (-122.414936 48.709388),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KNDPYDAH0P,King,Bellevue,WA,98005,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,41,209996545,POINT (-122.168422 47.614824),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604
3FA6P0PU0F,Clark,Vancouver,WA,98664,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,49,476693108,POINT (-122.577964 45.62094),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041205
WMZYU7C52K,King,Mercer Island,WA,98040,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,41,199154511,POINT (-122.227947 47.565443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
WMZYU7C53K,Snohomish,Marysville,WA,98271,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,38,476060462,POINT (-122.19388 48.15353),PUGET SOUND ENERGY INC,53061053102
5YJ3E1EB8K,King,Woodinville,WA,98072,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45,346376558,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
KM8K33AG8L,King,Seattle,WA,98126,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,0,34,7998329,POINT (-121.97745 47.53433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011500
1G1FW6S00H,Spokane,Spokane Valley,WA,99206,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,4,127531267,POINT (-117.2718 47.65388),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063012500
5UXKT0C37H,King,Kirkland,WA,98033,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,45,149681948,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJYGDEE4L,Snohomish,Everett,WA,98208,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,44,127108670,POINT (-122.19615 47.894423),PUGET SOUND ENERGY INC,53061052114
5YJYGDEEXL,King,Sammamish,WA,98074,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,45,110765700,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
3FA6P0SUXJ,Okanogan,Winthrop,WA,98862,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,12,8835375,POINT (-120.159636 48.51712),"OKANOGAN COUNTY ELEC COOP, INC",53047970900
JTDKN3DP9E,Kitsap,Bainbridge Island,WA,98110,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,23,117295629,POINT (-122.534497 47.643688),PUGET SOUND ENERGY INC,53035090902
JTDKARFP1L,King,Seattle,WA,98115,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,46,102700615,POINT (-122.297534 47.685291),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600
3C3CFFGE6H,King,Woodinville,WA,98072,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45,8438692,POINT (-122.132064 47.759381),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802
2C4RC1N76K,Benton,Richland,WA,99352,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,8,100665162,POINT (-119.285025 46.247465),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010810
